,Affix,Root Word,Full Word
51517,ist,graphiology,graphiologist
51518,ist,graphism,graphist
51519,ist,graphology,graphologist
51520,ist,green,Greenist
51521,ist,growth,growthist
51522,ist,Grundy,Grundyist
51523,ist,guitar,guitarist
51524,ist,guitjo,guitjoist
51525,ist,haecceitism,haecceitist
51526,ist,haematology,haematologist
51527,ist,hagiology,hagiologist
51528,ist,Hamitic,Hamiticist
51529,ist,handcycle,handcyclist
51530,ist,harmonica,harmonicaist
51531,ist,harmonica,harmonicist
51532,ist,harmony,harmonist
51533,ist,harmony,Harmonist
51534,ist,harmonium,harmoniumist
51535,ist,harp,harpist
51536,ist,harpsichord,harpsichordist
51537,ist,hasbara,hasbarist
51538,ist,Hausa,Hausaist
51539,ist,hautbois,hautboist
51540,ist,hautboy,hautboyist
51541,ist,hawk,hawkist
51542,ist,ἡδονή,hedonist
51543,ist,Hegelian,Hegelianist
51544,ist,Hegel,Hegelist
51545,ist,hegemony,hegemonist
51546,ist,height,heightist
51547,ist,helicon,heliconist
51548,ist,Hellenic,Hellenicist
51549,ist,hematology,hematologist
51550,ist,heortology,heortologist
51551,ist,hepaticology,hepaticologist
51552,ist,heptarchy,heptarchist
51553,ist,herald,heraldist
51554,ist,herbal,herbalist
51555,ist,herb,herbist
51556,ist,herbology,herbologist
51557,ist,hereditarian,hereditarianist
51558,ist,hermeneutic,hermeneuticist
51559,ist,hermetic,hermeticist
51560,ist,heroin,heroinist
51561,ist,herpetoculture,herpetoculturist
51562,ist,hetaerists,hetaerist
51563,ist,heterogenists,heterogenist
51564,ist,heterophemy,heterophemist
51565,ist,heterosexual,heterosexualist
51566,ist,hexameter,hexametrist
51567,ist,hieroglyph,hieroglyphist
51568,ist,hierology,hierologist
51569,ist,Hindu,Hinduist
51570,ist,hippiatry,hippiatrist
51571,ist,hippodrome,hippodromist
51572,ist,hippology,hippologist
51573,ist,histology,histologist
51574,ist,histopathology,histopathologist
51575,ist,historical,historicalist
51576,ist,historic,historicist
51577,ist,Hittitology,Hittitologist
51578,ist,Hobbes,Hobbist
51579,ist,hobby,hobbyist
51580,ist,hockey,hockeyist
51581,ist,hodology,hodologist
51582,ist,Hokan,Hokanist
51583,ist,holo,holist
51584,ist,homeopathy,homeopathist
51585,ist,homily,homilist
51586,ist,homosexual,homosexualist
51587,ist,hoplology,hoplologist
51588,ist,horizontal,horizontalist
51589,ist,horn,hornist
51590,ist,hornpipe,hornpipist
51591,ist,horology,horologist
51592,ist,horoscope,horoscopist
51593,ist,horticulture,horticulturist
51594,ist,hospital,hospitalist
51595,ist,Houthi,Houthist
51596,ist,Hoxha,Hoxhaist
51597,ist,humoral,humoralist
51598,ist,humor,humorist
51599,ist,humour,humourist
51600,ist,hybrid,hybridist
51601,ist,hydroclimatology,hydroclimatologist
51602,ist,hydrodynamic,hydrodynamicist
51603,ist,hydrology,hydrologist
51604,ist,hydropathy,hydropathist
51605,ist,hygienic,hygenicist
51606,ist,hygiene,hygienist
51607,ist,hylic,hylicist
51608,ist,hylopathists,hylopathist
51609,ist,hymenopterology,hymenopterologist
51610,ist,hymn,hymnist
51611,ist,hymnody,hymnodist
51612,ist,hymnology,hymnologist
51613,ist,hyperbole,hyperbolist
51614,ist,hypergamy,hypergamist
51615,ist,hypermodern,hypermodernist
51616,ist,hypnology,hypnologist
51617,ist,hypnotise,hypnotist
51618,ist,iamb,iambist
51619,ist,ichnology,ichnologist
51620,ist,ichthyology,ichthyologist
51621,ist,ichthyophagous,ichthyophagist
51622,ist,ichthyotomy,ichthyotomist
51623,ist,μέρος,meristics
51624,ist,ideology,ideologist
51625,ist,idiophone,idiophonist
51626,ist,idiot,idiotist
51627,ist,idol,idolist
51628,ist,idyl,idylist
51629,ist,idyll,idyllist
51630,ist,ignorant,ignorantist
51631,ist,ille,illeist
51632,ist,illusion,illusionist
51633,ist,imagine,imaginist
51634,ist,image,imagist
51635,ist,immanent,immanentist
51636,ist,immaterial,immaterialist
51637,ist,immediate,immediatist
51638,ist,immersion,immersionist
51639,ist,immigration,immigrationist
51640,ist,immoral,immoralist
51641,ist,immortal,immortalist
51642,ist,immunology,immunologist
51643,ist,impartial,impartialist
51644,ist,imperative,imperativist
51645,ist,imperial,imperialist
51646,ist,implantology,implantologist
51647,ist,incestual,incestualist
51648,ist,inclusion,inclusionist
51649,ist,inclusive,inclusivist
51650,ist,incorporeal,incorporealist
51651,ist,incremental,incrementalist
51652,ist,incunabulum,incunabulist
51653,ist,independent,independentist
51654,ist,indexical,indexicalist
51655,ist,Indian,Indianist
51656,ist,indifferent,indifferentist
51657,ist,individual,individualist
51658,ist,Indology,Indologist
51659,ist,inductive,inductivist
51660,ist,industrial,industrialist
51661,ist,inerrant,inerrantist
51662,ist,infantile,infantilist
51663,ist,infectiology,infectiologist
51664,ist,infection,infectionist
51665,ist,inferential,inferentialist
51666,ist,infinite,infinitist
51667,ist,inflation,inflationist
51668,ist,informatic,informaticist
51669,ist,information,informationist
51670,ist,infrastructural,infrastructuralist
51671,ist,infusion,infusionist
51672,ist,inkhorn,inkhornist
51673,ist,innate,innatist
51674,ist,innovation,innovationist
51675,ist,inscription,inscriptionist
51676,ist,insectology,insectologist
51677,ist,insensible,insensiblist
51678,ist,inspiration,inspirationist
51679,ist,institutional,institutionalist
51680,ist,institute,institutist
51681,ist,instrumental,instrumentalist
51682,ist,instrument,instrumentist
51683,ist,insulation,insulationist
51684,ist,insurrection,insurrectionist
51685,ist,integral,integralist
51686,ist,integration,integrationist
51687,ist,integrative,integrativist
51688,ist,intellectual,intellectualist
51689,ist,intensive,intensivist
51690,ist,intentional,intentionalist
51691,ist,interactional,interactionalist
51692,ist,interaction,interactionist
51693,ist,intercultural,interculturalist
51694,ist,intergovernmental,intergovernmentalist
51695,ist,internal,internalist
51696,ist,international,internationalist
51697,ist,internists,internist
51698,ist,interpretation,interpretationist
51699,ist,interracial,interracialist
51700,ist,intersexual,intersexualist
51701,ist,interventional,interventionalist
51702,ist,intifada,intifadist
51703,ist,intransigent,intransigentist
51704,ist,introspection,introspectionist
51705,ist,intrusion,intrusionist
51706,ist,intuitional,intuitionalist
51707,ist,intuition,intuitionist
51708,ist,invariant,invariantist
51709,ist,invasion,invasionist
51710,ist,inveterate,inveteratist
51711,ist,ionosphere,ionospherist
51712,ist,Iranian,Iranianist
51713,ist,Iranic,Iranicist
51714,ist,Iran,Iranist
51715,ist,Irgun,Irgunist
51716,ist,iridology,iridologist
51717,ist,irony,ironist
51718,ist,irrational,irrationalist
51719,ist,irregular,irregularist
51720,ist,Islamic,Islamicist
51721,ist,Islam,Islamist
51722,ist,Ismail,Ismailist
51723,ist,isolation,isolationist
51724,ist,Italian,Italianist
51725,ist,ivory,ivorist
51726,ist,Jainists,Jainist
51727,ist,Jansen,Jansenist
51728,ist,Japanology,Japanologist
51729,ist,jargon,jargonist
51730,ist,javelin,javelinist
51731,ist,jawbone,jawboneist
51732,ist,jawbone,jawbonist
51733,ist,jazz,jazzist
51734,ist,Jehovah,Jehovist
51735,ist,jihad,jihadist
51736,ist,jingo,jingoist
51737,ist,joint,jointist
51738,ist,Josephology,Josephologist
51739,ist,journal,journalist
51740,ist,jovial,jovialist
51741,ist,Jovinian,Jovinianist
51742,ist,Juche,Jucheist
51743,ist,judo,judoist
51744,ist,juju,jujuist
51745,ist,jungle,junglist
51746,ist,jurimetric,jurimetricist
51747,ist,juriste,jurist
51748,ist,justification,justificationist
51749,ist,Kahane,Kahanist
51750,ist,Kantian,Kantianist
51751,ist,Kant,Kantist
51752,ist,karate,karateist
51753,ist,karate,karatist
51754,ist,karstology,karstologist
51755,ist,Kartvelian,Kartvelianist
51756,ist,Kartvelology,Kartvelologist
51757,ist,Kautsky,Kautskyist
51758,ist,kazoo,kazooist
51759,ist,Kemal,Kemalist
51760,ist,kerygma,kerygmatist
51761,ist,keyboard,keyboardist
51762,ist,keytar,keytarist
51763,ist,Kibology,Kibologist
51764,ist,Kimbangu,Kimbanguist
51765,ist,Kim,Kimist
51766,ist,kinesiology,kinesiologist
51767,ist,kinesipathy,kinesipathist
51768,ist,kinesthesiology,kinesthesiologist
51769,ist,kinetic,kineticist
51770,ist,kin,Kinist
51771,ist,kirk,Kirkist
51772,ist,Klingon,Klingonist
51773,ist,kobyz,kobyzist
51774,ist,komuz,komuzist
51775,ist,kora,koraist
51776,ist,Koreanology,Koreanologist
51777,ist,koto,kotoist
51778,ist,krar,krarist
51779,ist,Kropotkin,Kropotkinist
51780,ist,Labadie,Labadist
51781,ist,labor,laborist
51782,ist,labour,labourist
51783,ist,lactivism,lactivist
51784,ist,laic,laicist
51785,ist,lake,Lakist
51786,ist,lama,lamaist
51787,ist,Lamarck,Lamarckist
51788,ist,Lambert,Lambertist
51789,ist,Lameth,Lamethist
51790,ist,lampoon,lampoonist
51791,ist,landscape,landscapist
51792,ist,language,languagist
51793,ist,laparoscopy,laparoscopist
51794,ist,larceny,larcenist
51795,ist,laryngoscope,laryngoscopist
51796,ist,lasso,lassoist
51797,ist,lateral,lateralist
51798,ist,Latin,Latinist
51799,ist,LaVeyan,LaVeyanist
51800,ist,lax,laxist
51801,ist,Lazarists,Lazarist
51802,ist,league,leaguist
51803,ist,Lebanon,Lebanonist
51804,ist,Lefebvre,Lefebvrist
51805,ist,left,leftist
51806,ist,legal,legalist
51807,ist,legend,legendist
51808,ist,legerdemain,legerdemainist
51809,ist,leisure,leisurist
51810,ist,Lenin,Leninist
51811,ist,lepidoptery,lepidopterist
51812,ist,lepidopterology,lepidopterologist
51813,ist,lesbian,lesbianist
51814,ist,lexical,lexicalist
51815,ist,lexicography,lexicographist
51816,ist,lexicon,lexiconist
51817,ist,libel,libelist
51818,ist,libel,libellist
51819,ist,liberal,liberalist
51820,ist,liberation,liberationist
51821,ist,libidinor,libidinist
51822,ist,lichen,lichenist
51823,ist,lichenography,lichenographist
51824,ist,lifestyle,lifestylist
51825,ist,Likud,Likudist
51826,ist,limacology,limacologist
51827,ist,limerick,limericist
51828,ist,limnology,limnologist
51829,ist,lingua,linguist
51830,ist,linotype,linotypist
51831,ist,lipidology,lipidologist
51832,ist,liquidation,liquidationist
51833,ist,literal,literalist
51834,ist,literary,literarist
51835,ist,lithography,lithographist
51836,ist,lithology,lithologist
51837,ist,lithotomy,lithotomist
51838,ist,lithotriptists,lithotriptist
51839,ist,liturgiology,liturgiologist
51840,ist,liturgy,liturgist
51841,ist,lobby,lobbyist
51842,ist,lobotomy,lobotomist
51843,ist,local,localist
51844,ist,localization,localizationist
51845,ist,location,locationist
51846,ist,Locke,Lockist
51847,ist,logic,logicist
51848,ist,logodaedaly,logodaedalist
51849,ist,logology,logologist
51850,ist,logomachy,logomachist
51851,ist,Lojban,Lojbanist
51852,ist,look,lookist
51853,ist,looks,looksist
51854,ist,loyal,loyalist
51855,ist,ludology,ludologist
51856,ist,ludomusicology,ludomusicologist
51857,ist,Lumumba,Lumumbist
51858,ist,Lutheran,Lutheranist
51859,ist,Luther,Lutherist
51860,ist,lute,lutist
51861,ist,Luxemburg,Luxemburgist
51862,ist,luxury,luxurist
51863,ist,lycanthropy,lycanthropist
51864,ist,lymphology,lymphologist
51865,ist,lyric,lyricist
51866,ist,lyre,lyrist
51867,ist,Lysenko,Lysenkoist
51868,ist,Macedonian,Macedonianist
51869,ist,Macedonists,Macedonist
51870,ist,machinima,machinimist
51871,ist,Mach,Machist
51872,ist,macromutation,macromutationist
51873,ist,madrigal,madrigalist
51874,ist,magazine,magazinist
51875,ist,magnet,magnetist
51876,ist,Mahdi,Mahdist
51877,ist,Mahomet,Mahometist
51878,ist,mainstream,mainstreamist
51879,ist,malacology,malacologist
51880,ist,malacostracology,malacostracologist
51881,ist,Malayan,Malayanist
51882,ist,Malebranche,Malebranchist
51883,ist,mammalogy,mammalogist
51884,ist,Mammon,Mammonist
51885,ist,managerial,managerialist
51886,ist,mandocello,mandocellist
51887,ist,mandolin,mandolinist
51888,ist,mandolute,mandolutist
51889,ist,mandora,mandorist
51890,ist,manicure,manicurist
51891,ist,manes,manist
51892,ist,manner,mannerist
51893,ist,mantology,mantologist
51894,ist,manual,manualist
51895,ist,Mao,Maoist
51896,ist,map,mappist
51897,ist,maraca,maracaist
51898,ist,marathon,marathonist
51899,ist,Marcionists,Marcionist
51900,ist,marginal,marginalist
51901,ist,Marian,Marianist
51902,ist,mariculture,mariculturist
51903,ist,marimba,marimbaist
51904,ist,marimba,marimbist
51905,ist,Marini,Marinist
51906,ist,Mariology,Mariologist
51907,ist,marionette,marionettist
51908,ist,market,marketist
51909,ist,Marprelate,Marprelatist
51910,ist,martial,martialist
51911,ist,Martinez,Martinezist
51912,ist,martyrology,martyrologist
51913,ist,marxiste,Marxist
51914,ist,Marxology,Marxologist
51915,ist,masculine,masculinist
51916,ist,masculism,masculist
51917,ist,massacre,massacrist
51918,ist,massage,massagist
51919,ist,massotherapists,massotherapist
51920,ist,mastology,mastologist
51921,ist,masturbation,masturbationist
51922,ist,material,materialist
51923,ist,maternal,maternalist
51924,ist,matriarchy,matriarchist
51925,ist,Maur,Maurist
51926,ist,maximal,maximalist
51927,ist,Mayan,Mayanist
51928,ist,mazology,mazologist
51929,ist,McCarthy,McCarthyist
51930,ist,mechanism,mechanist
51931,ist,mechanography,mechanographist
51932,ist,Mechitar,Mechitarist
51933,ist,medal,medalist
51934,ist,medallion,medallionist
51935,ist,mediaeval,mediaevalist
51936,ist,medieval,medievalist
51937,ist,mediocre,mediocrist
51938,ist,mediocrity,mediocritist
51939,ist,meditate,meditatist
51940,ist,medium,mediumist
51941,ist,megaphone,megaphonist
51942,ist,Mekhitar,Mekhitarist
51943,ist,melancholy,melancholist
51944,ist,melissopalynology,melissopalynologist
51945,ist,mellophone,mellophonist
51946,ist,melodeon,melodeonist
51947,ist,melodic,melodicist
51948,ist,melody,melodist
51949,ist,memoir,memoirist
51950,ist,memorial,memorialist
51951,ist,memory,memorist
51952,ist,Menno,Mennonist
51953,ist,mensural,mensuralist
51954,ist,mental,mentalist
51955,ist,mercantile,mercantilist
51956,ist,mercurial,mercurialist
51957,ist,mereology,mereologist
51958,ist,merge,mergist
51959,ist,Meroitic,Meroiticist
51960,ist,mesmerists,mesmerist
51961,ist,Mesoamerican,Mesoamericanist
51962,ist,mesometeorology,mesometeorologist
51963,ist,metafiction,metafictionist
51964,ist,metal,metallist
51965,ist,metallography,metallographist
51966,ist,metallurgy,metallurgist
51967,ist,metamorphosis,metamorphosist
51968,ist,metaphor,metaphorist
51969,ist,metempsychosis,metempsychosist
51970,ist,meteoritic,meteoriticist
51971,ist,meteorology,meteorologist
51972,ist,method,Methodist
51973,ist,method,methodist
51974,ist,metoposcopy,metoposcopist
51975,ist,metric,metricist
51976,ist,metrists,metrist
51977,ist,metrology,metrologist
51978,ist,μίασμα,miasmatist
51979,ist,micrology,micrologist
51980,ist,microscope,microscopist
51981,ist,microtomy,microtomist
51982,ist,microtonal,microtonalist
51983,ist,Midrash,midrashist
51984,ist,migration,migrationist
51985,ist,military,militarist
51986,ist,millenarian,millenarianist
51987,ist,millennial,millennialist
51988,ist,millennists,millennist
51989,ist,mind,mindist
51990,ist,mineralogy,mineralogist
51991,ist,miniature,miniaturist
51992,ist,minimal,minimalist
51993,ist,ministerial,ministerialist
51994,ist,Minoan,Minoanist
51995,ist,miracle,miraclist
51996,ist,misandry,misandrist
51997,ist,misanthropists,misanthropist
51998,ist,miscegenation,miscegenationist
51999,ist,miscellany,miscellanist
52000,ist,miserable,miserabilist
52001,ist,miserable,miserablist
52002,ist,misogamy,misogamist
52003,ist,missiology,missiologist
52004,ist,Mithraists,Mithraist
52005,ist,Mixtecan,Mixtecanist
52006,ist,mnemotechny,mnemotechnist
52007,ist,mob,mobbist
52008,ist,mobile,mobilist
52009,ist,Mobutu,Mobutist
52010,ist,modal,modalist
52011,ist,modern,modernist
52012,ist,mogul,mogulist
52013,ist,Mohammed,Mohammedist
52014,ist,Molina,Molinist
52015,ist,molinology,molinologist
52016,ist,Μῶμος,momist
52017,ist,monad,monadist
52018,ist,Monarchian,Monarchianist
52019,ist,monetary,monetarist
52020,ist,money,moneyist
52021,ist,Mongolian,Mongolianist
52022,ist,Mongolic,Mongolicist
52023,ist,Mongol,Mongolist
52024,ist,monochord,monochordist
52025,ist,monochrome,monochromist
52026,ist,monody,monodist
52027,ist,monogeny,monogenist
52028,ist,monoglacial,monoglacialist
52029,ist,monogram,monogrammist
52030,ist,monograph,monographist
52031,ist,monolog,monologist
52032,ist,monologue,monologuist
52033,ist,monoplane,monoplanist
52034,ist,monopoly,monopolist
52035,ist,monopsony,monopsonist
52036,ist,monotony,monotonist
52037,ist,Monroe,Monroeist
52038,ist,Montanus,Montanist
52039,ist,moral,moralist
52040,ist,Mormon,Mormonist
52041,ist,morphine,morphinist
52042,ist,morphology,morphologist
52043,ist,morphophonology,morphophonologist
52044,ist,mortal,mortalist
52045,ist,mosaic,mosaicist
52046,ist,Moslem,Moslemist
52047,ist,Mossad,Mossadist
52048,ist,motet,motettist
52049,ist,motion,motionist
52050,ist,motorboat,motorboatist
52051,ist,motorcycle,motorcyclist
52052,ist,motor,motorist
52053,ist,moxibustion,moxibustionist
52054,ist,Muhammad,Muhammadist
52055,ist,multicultural,multiculturalist
52056,ist,multilateral,multilateralist
52057,ist,multiparty,multipartyist
52058,ist,multiple,multiplist
52059,ist,multiracial,multiracialist
52060,ist,Munro,Munroist
52061,ist,mural,muralist
52062,ist,muscology,muscologist
52063,ist,museology,museologist
52064,ist,musicology,musicologist
52065,ist,Muskogean,Muskogeanist
52066,ist,Muslim,Muslimist
52067,ist,Muslimology,Muslimologist
52068,ist,mutation,mutationist
52069,ist,mute,mutist
52070,ist,mutual,mutualist
52071,ist,mycoplasmology,mycoplasmologist
52072,ist,myology,myologist
52073,ist,myopia,myopist
52074,ist,myriapodology,myriapodologist
52075,ist,myrmecology,myrmecologist
52076,ist,myrology,myrologist
52077,ist,mystic,mysticist
52078,ist,mythic,mythicist
52079,ist,myth,mythist
52080,ist,Nahuatl,Nahuatlist
52081,ist,nail,nailist
52082,ist,nanotechnology,nanotechnologist
52083,ist,Napoleon,Napoleonist
52084,ist,narcissists,narcissist
52085,ist,narcology,narcologist
52086,ist,narratology,narratologist
52087,ist,nasology,nasologist
52088,ist,Nasser,Nasserist
52089,ist,natal,natalist
52090,ist,national,nationalist
52091,ist,nation,nationist
52092,ist,native,nativist
52093,ist,nature,naturist
52094,ist,naturopathy,naturopathist
52095,ist,naval,navalist
52096,ist,necrotomy,necrotomist
52097,ist,negation,negationist
52098,ist,negative,negativist
52099,ist,nematology,nematologist
52100,ist,neocon,neoconist
52101,ist,neomodern,neomodernist
52102,ist,neonatalogy,neonatalogist
52103,ist,neonatology,neonatologist
52104,ist,neon,neonist
52105,ist,neontology,neontologist
52106,ist,nephology,nephologist
52107,ist,nephrology,nephrologist
52108,ist,Neptune,Neptunist
52109,ist,Nestorian,Nestorianist
52110,ist,neuroethology,neuroethologist
52111,ist,neuropathy,neuropathist
52112,ist,neuropterology,neuropterologist
52113,ist,neurotology,neurotologist
52114,ist,neurotomy,neurotomist
52115,ist,neutral,neutralist
52116,ist,nicotine,nicotinist
52117,ist,niello,niellist
52118,ist,nihil,nihilist
52119,ist,Nilotic,Niloticist
52120,ist,Nkruma,Nkrumaist
52121,ist,Nobel,Nobelist
52122,ist,nocturnal,nocturnalist
52123,ist,nocturnists,nocturnist
52124,ist,nomadology,nomadologist
52125,ist,nomenclatural,nomenclaturalist
52126,ist,nomenclature,nomenclaturist
52127,ist,nomenklatura,nomenklaturist
52128,ist,nominal,nominalist
52129,ist,nomology,nomologist
52130,ist,none,noneist
52131,ist,noology,noologist
52132,ist,Nordic,Nordicist
52133,ist,normal,normalist
52134,ist,normative,normativist
52135,ist,nosology,nosologist
52136,ist,nostalgia,nostalgist
52137,ist,Nostratic,Nostraticist
52138,ist,notion,notionist
52139,ist,note,notist
52140,ist,Novatian,Novatianist
52141,ist,novelette,novelettist
52142,ist,novel,novelist
52143,ist,nude,nudist
52144,ist,numerology,numerologist
52145,ist,numismatics,numismatist
52146,ist,numismatology,numismatologist
52147,ist,nurture,nurturist
52148,ist,nutritional,nutritionalist
52149,ist,nutrition,nutritionist
52150,ist,nymphology,nymphologist
52151,ist,obituary,obituarist
52152,ist,objection,objectionist
52153,ist,object,objectist
52154,ist,objective,objectivist
52155,ist,Oblomov,Oblomovist
52156,ist,oboe,oboeist
52157,ist,oboe,oboist
52158,ist,obscene,obscenist
52159,ist,obscurant,obscurantist
52160,ist,obscure,obscurist
52161,ist,observational,observationalist
52162,ist,obsession,obsessionist
52163,ist,obstruction,obstructionist
52164,ist,ocarina,ocarinist
52165,ist,occasional,occasionalist
52166,ist,occidental,occidentalist
52167,ist,occult,occultist
52168,ist,Oceanian,Oceanianist
52169,ist,Oceanic,Oceanicist
52170,ist,oceanography,oceanographist
52171,ist,oceanology,oceanologist
52172,ist,Ockham,Ockhamist
52173,ist,octobass,octobassist
52174,ist,ocular,ocularist
52175,ist,Odin,Odinist
52176,ist,ode,odist
52177,ist,Odonata,odonatist
52178,ist,odonatology,odonatologist
52179,ist,odonto,odontist
52180,ist,odontology,odontologist
52181,ist,oenology,oenologist
52182,ist,Ogham,Oghamist
52183,ist,olericulture,olericulturist
52184,ist,olfactology,olfactologist
52185,ist,oligochaetology,oligochaetologist
52186,ist,oligopoly,oligopolist
52187,ist,omni,omnist
52188,ist,Omotic,Omoticist
52189,ist,oncology,oncologist
52190,ist,oneirology,oneirologist
52191,ist,onomasiology,onomasiologist
52192,ist,ontology,ontologist
52193,ist,oology,oologist
52194,ist,operational,operationalist
52195,ist,operation,operationist
52196,ist,operetta,operettist
52197,ist,ophicleide,ophicleidist
52198,ist,ophiology,ophiologist
52199,ist,ophthalmo,ophthalmist
52200,ist,ophthalmology,ophthalmologist
52201,ist,opium,opiumist
52202,ist,opposition,oppositionist
52203,ist,oppression,oppressionist
52204,ist,optic,opticist
52205,ist,oral,oralist
52206,ist,orchard,orchardist
52207,ist,orchidectomy,orchidectomist
52208,ist,orchid,orchidist
52209,ist,organic,organicist
52210,ist,organography,organographist
52211,ist,oriental,orientalist
52212,ist,orientation,orientationist
52213,ist,origami,origamist
52214,ist,Origen,Origenist
52215,ist,original,originalist
52216,ist,ornamental,ornamentalist
52217,ist,ornament,ornamentist
52218,ist,ornithology,ornithologist
52219,ist,ornithotomy,ornithotomist
52220,ist,orology,orologist
52221,ist,orthodontic,orthodontist
52222,ist,orthogenetic,orthogeneticist
52223,ist,orthography,orthographist
52224,ist,orthopterology,orthopterologist
52225,ist,oryctology,oryctologist
52226,ist,osteotomy,osteotomist
52227,ist,Otomanguean,Otomangueanist
52228,ist,otorhinolaryngology,otorhinolaryngologist
52229,ist,otoscope,otoscopist
52230,ist,Ottoman,Ottomanist
52231,ist,oud,oudist
52232,ist,ouvrier,ouvrierist
52233,ist,ovariotomy,ovariotomist
52234,ist,ovum,ovist
52235,ist,ovule,ovulist
52236,ist,Owen,Owenist
52237,ist,Pablo,Pabloist
52238,ist,pacific,pacificist
52239,ist,pagan,paganist
52240,ist,palaeographists,palaeographist
52241,ist,palaeology,palaeologist
52242,ist,palaetiology,palaetiologist
52243,ist,paleontology,paleontologist
52244,ist,Palestinian,Palestinianist
52245,ist,Palestinology,Palestinologist
52246,ist,palindrome,palindromist
52247,ist,palinode,palinodist
52248,ist,palynology,palynologist
52249,ist,pandect,pandectist
52250,ist,pandeism,pandeist
52251,ist,panegyric,panegyrist
52252,ist,panel,panelist
52253,ist,panel,panellist
52254,ist,panexperiential,panexperientialist
52255,ist,pan,pannist
52256,ist,panoply,panoplist
52257,ist,pantheology,pantheologist
52258,ist,pantology,pantologist
52259,ist,pantomime,pantomimist
52260,ist,pantophagous,pantophagist
52261,ist,papal,papalist
52262,ist,papyrology,papyrologist
52263,ist,paracanoe,paracanoeist
52264,ist,Paracelsus,Paracelsist
52265,ist,parachute,parachutist
52266,ist,paradox,paradoxist
52267,ist,paragram,paragrammatist
52268,ist,paragraph,paragraphist
52269,ist,paranormal,paranormalist
52270,ist,parasitology,parasitologist
52271,ist,paremiology,paremiologist
52272,ist,parochial,parochialist
52273,ist,parody,parodist
52274,ist,partial,partialist
52275,ist,particular,particularist
52276,ist,partition,partitionist
52277,ist,Pashtun,Pashtunist
52278,ist,passion,Passionist
52279,ist,passive,passivist
52280,ist,pastel,pastelist
52281,ist,pastel,pastellist
52282,ist,pastoral,pastoralist
52283,ist,paternal,paternalist
52284,ist,pathology,pathologist
52285,ist,patriarchal,patriarchalist
52286,ist,patriarch,Patriarchist
52287,ist,patriarch,patriarchist
52288,ist,patriot,patriotist
52289,ist,patrology,patrologist
52290,ist,Paulian,Paulianist
52291,ist,Pauline,Paulinist
52292,ist,Paul,Paulist
52293,ist,peak,peakist
52294,ist,peasant,peasantist
52295,ist,pedicure,pedicurist
52296,ist,pedology,pedologist
52297,ist,pedotherapy,pedotherapist
52298,ist,pedotrophy,pedotrophist
52299,ist,peior,pejorist
52300,ist,Pelagian,Pelagianist
52301,ist,pelican,pelicanist
52302,ist,penology,penologist
52303,ist,Pentecostal,Pentecostalist
52304,ist,Penutian,Penutianist
52305,ist,percussion,percussionist
52306,ist,perennial,perennialist
52307,ist,perfectibility,perfectibilist
52308,ist,perfection,perfectionist
52309,ist,perfusion,perfusionist
52310,ist,perinatology,perinatologist
52311,ist,periodical,periodicalist
52312,ist,periodontology,periodontologist
52313,ist,peripheral,peripheralist
52314,ist,permacultural,permaculturalist
52315,ist,permaculture,permaculturist
52316,ist,permissive,permissivist
52317,ist,personal,personalist
52318,ist,person,personist
52319,ist,personology,personologist
52320,ist,perspective,perspectivist
52321,ist,pestology,pestologist
52322,ist,petition,petitionist
52323,ist,petrol,petrolist
52324,ist,petrology,petrologist
52325,ist,peyote,peyotist
52326,ist,Phalange,Phalangist
52327,ist,phallic,phallicist
52328,ist,phallology,phallologist
52329,ist,pharmacy,pharmacist
52330,ist,pharmacognosy,pharmacognosist
52331,ist,pharmacology,pharmacologist
52332,ist,pharmacopeia,pharmacopeist
52333,ist,pharmacopola,pharmacopolist
52334,ist,pharyngology,pharyngologist
52335,ist,phenetic,pheneticist
52336,ist,phenology,phenologist
52337,ist,phenomenal,phenomenalist
52338,ist,phenomenology,phenomenologist
52339,ist,philanthropy,philanthropist
52340,ist,philately,philatelist
52341,ist,Philippine,Philippinist
52342,ist,philosophy,philosophist
52343,ist,philosophuncule,philosophunculist
52344,ist,phlebology,phlebologist
52345,ist,phlebotomy,phlebotomist
52346,ist,phlogiston,phlogistonist
52347,ist,phobia,phobist
52348,ist,phonemic,phonemicist
52349,ist,phonetic,phoneticist
52350,ist,phonographists,phonographist
52351,ist,phonology,phonologist
52352,ist,phonotypy,phonotypist
52353,ist,phosphor,Phosphorist
52354,ist,photoconceptual,photoconceptualist
52355,ist,photogrammetry,photogrammetrist
52356,ist,photograph,photographist
52357,ist,photometry,photometrist
52358,ist,phraseology,phraseologist
52359,ist,phrenology,phrenologist
52360,ist,phycology,phycologist
52361,ist,phyletic,phyleticist
52362,ist,phylogeny,phylogenist
52363,ist,physiatrics,physiatrist
52364,ist,physical,physicalist
52365,ist,physics,physicist
52366,ist,physiognomy,physiognomist
52367,ist,phytotomy,phytotomist
52368,ist,piano,pianoist
52369,ist,pianola,pianolist
52370,ist,pius,Piarist
52371,ist,piccolo,piccoloist
52372,ist,pictorial,pictorialist
52373,ist,pidgin,pidginist
52374,ist,pigopoly,pigopolist
52375,ist,pillar,pillarist
52376,ist,pilpul,pilpulist
52377,ist,Pindar,Pindarist
52378,ist,piphilology,piphilologist
52379,ist,piquer,piquerist
52380,ist,pisciculture,pisciculturist
52381,ist,plagiary,plagiarist
